"Customer ID";"Customer Name";"Segment";"City";"State";"Country";"Region";"Postal Code"
"TD-20995";"Tamara Dahlen";"Consumer";"Quincy";"Illinois";"United States";"Central";62301
"RB-19570";"Rob Beeghly";"Consumer";"Columbus";"Indiana";"United States";"Central";47201
"CD-11980";"Carol Darley";"Consumer";"Tyler";"Texas";"United States";"Central";75701
"DJ-13630";"Doug Jacobs";"Consumer";"New York City";"New York";"United States";"East";10024
"GT-14635";"Grant Thornton";"Corporate";"Burlington";"North Carolina";"United States";"South";27217
"MC-17845";"Michael Chen";"Consumer";"Jackson";"Mississippi";"United States";"South";39212
"RA-19285";"Ralph Arnett";"Consumer";"New York City";"New York";"United States";"East";10035
"NP-18325";"Naresj Patel";"Consumer";"Waynesboro";"Virginia";"United States";"South";22980
"AB-10165";"Alan Barnes";"Consumer";"Los Angeles";"California";"United States";"West";90036
"JO-15550";"Jesus Ocampo";"Home Office";"Chester";"Pennsylvania";"United States";"East";19013
"Dl-13600";"Dorris liebe";"Corporate";"Cleveland";"Ohio";"United States";"East";44105
"AS-10285";"Alejandro Savely";"Corporate";"Seattle";"Washington";"United States";"West";98103
"JK-15370";"Jay Kimmel";"Consumer";"Long Beach";"California";"United States";"West";90805
"BN-11470";"Brad Norvell";"Corporate";"Cary";"North Carolina";"United States";"South";27511
"DP-13165";"David Philippe";"Consumer";"New York City";"New York";"United States";"East";10035
"TH-21550";"Tracy Hopkins";"Home Office";"New York City";"New York";"United States";"East";10035
"AP-10915";"Arthur Prichep";"Consumer";"Palm Coast";"Florida";"United States";"South";32137
"RS-19765";"Roland Schwarz";"Corporate";"Mount Vernon";"New York";"United States";"East";10550
"Dl-13600";"Dorris liebe";"Corporate";"Seattle";"Washington";"United States";"West";98105
"SV-20365";"Seth Vernon";"Consumer";"Dover";"Delaware";"United States";"East";19901
"KC-16540";"Kelly Collister";"Consumer";"Newark";"Ohio";"United States";"East";43055
"CK-12325";"Christine Kargatis";"Home Office";"Orem";"Utah";"United States";"West";84057
"RD-19810";"Ross DeVincentis";"Home Office";"Los Angeles";"California";"United States";"West";90045
"MP-17965";"Michael Paige";"Corporate";"Detroit";"Michigan";"United States";"Central";48205
"MR-17545";"Mathew Reese";"Home Office";"Philadelphia";"Pennsylvania";"United States";"East";19140
"SC-20695";"Steve Chapman";"Corporate";"Hialeah";"Florida";"United States";"South";33012
"JF-15355";"Jay Fein";"Consumer";"Austin";"Texas";"United States";"Central";78745
"EG-13900";"Emily Grady";"Consumer";"Oceanside";"New York";"United States";"East";11572
"DS-13030";"Darrin Sayre";"Home Office";"Seattle";"Washington";"United States";"West";98115
"GZ-14470";"Gary Zandusky";"Consumer";"San Francisco";"California";"United States";"West";94110
"PO-19195";"Phillina Ober";"Home Office";"Naperville";"Illinois";"United States";"Central";60540
"SS-20875";"Sung Shariari";"Consumer";"Dallas";"Texas";"United States";"Central";75220
"MH-17785";"Maya Herman";"Corporate";"San Diego";"California";"United States";"West";92105
"PB-19105";"Peter Bühler";"Consumer";"Evanston";"Illinois";"United States";"Central";60201
"RF-19735";"Roland Fjeld";"Consumer";"Trenton";"Michigan";"United States";"Central";48183
"YC-21895";"Yoseph Carroll";"Corporate";"San Francisco";"California";"United States";"West";94110
"MS-17830";"Melanie Seite";"Consumer";"Los Angeles";"California";"United States";"West";90036
"NB-18655";"Nona Balk";"Corporate";"Jacksonville";"Florida";"United States";"South";32216
"DC-13285";"Debra Catini";"Consumer";"Cottage Grove";"Minnesota";"United States";"Central";55016
"CP-12340";"Christine Phan";"Corporate";"New York City";"New York";"United States";"East";10009
"AR-10510";"Andrew Roberts";"Consumer";"Los Angeles";"California";"United States";"West";90004
"JC-16105";"Julie Creighton";"Corporate";"Atlanta";"Georgia";"United States";"South";30318
"LH-17020";"Lisa Hazard";"Consumer";"Columbus";"Ohio";"United States";"East";43229
"CS-12250";"Chris Selesnick";"Corporate";"Bossier City";"Louisiana";"United States";"South";71111
"AJ-10795";"Anthony Johnson";"Corporate";"Saint Petersburg";"Florida";"United States";"South";33710
"LE-16810";"Laurel Elliston";"Consumer";"Arlington";"Virginia";"United States";"South";22204
"BV-11245";"Benjamin Venier";"Corporate";"Des Moines";"Iowa";"United States";"Central";50315
"DL-12865";"Dan Lawera";"Consumer";"Cincinnati";"Ohio";"United States";"East";45231
"NZ-18565";"Nick Zandusky";"Home Office";"San Francisco";"California";"United States";"West";94110
"BM-11785";"Bryan Mills";"Consumer";"Columbus";"Ohio";"United States";"East";43229
"EA-14035";"Erin Ashbrook";"Corporate";"Columbia";"South Carolina";"United States";"South";29203
"CL-12565";"Clay Ludtke";"Consumer";"Lancaster";"California";"United States";"West";93534
"LT-17110";"Liz Thompson";"Consumer";"Lancaster";"California";"United States";"West";93534
"SA-20830";"Sue Ann Reed";"Consumer";"Richmond";"Virginia";"United States";"South";23223
"JK-15730";"Joe Kamberova";"Consumer";"Asheville";"North Carolina";"United States";"South";28806
"ES-14020";"Erica Smith";"Consumer";"San Francisco";"California";"United States";"West";94110
"RH-19495";"Rick Hansen";"Consumer";"Rochester";"Minnesota";"United States";"Central";55901
"DB-13120";"David Bremer";"Corporate";"Rochester";"New York";"United States";"East";14609
"CD-11920";"Carlos Daly";"Consumer";"Lake Elsinore";"California";"United States";"West";92530
"HW-14935";"Helen Wasserman";"Corporate";"San Diego";"California";"United States";"West";92105
"HW-14935";"Helen Wasserman";"Corporate";"New York City";"New York";"United States";"East";10024
"MC-18130";"Mike Caudle";"Corporate";"Monroe";"Louisiana";"United States";"South";71203
"GM-14440";"Gary McGarr";"Consumer";"San Francisco";"California";"United States";"West";94122
"RA-19915";"Russell Applegate";"Consumer";"Denver";"Colorado";"United States";"West";80219
"AA-10375";"Allen Armold";"Consumer";"Omaha";"Nebraska";"United States";"Central";68104
"ZC-21910";"Zuschuss Carroll";"Consumer";"Edmonds";"Washington";"United States";"West";98026
"PJ-19015";"Pauline Johnson";"Consumer";"Santa Ana";"California";"United States";"West";92704
"BW-11110";"Bart Watters";"Corporate";"Milwaukee";"Wisconsin";"United States";"Central";53209
"DB-13210";"Dean Braden";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19140
"CA-12775";"Cynthia Arntzen";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19140
"TR-21325";"Toby Ritter";"Consumer";"Belleville";"New Jersey";"United States";"East";7109
"PG-18820";"Patrick Gardner";"Consumer";"San Francisco";"California";"United States";"West";94110
"GT-14710";"Greg Tran";"Consumer";"Lakeville";"Minnesota";"United States";"Central";55044
"JE-15745";"Joel Eaton";"Consumer";"Florence";"Kentucky";"United States";"South";41042
"JB-15400";"Jennifer Braxton";"Corporate";"Tampa";"Florida";"United States";"South";33614
"LH-17020";"Lisa Hazard";"Consumer";"Tyler";"Texas";"United States";"Central";75701
"JL-15175";"James Lanier";"Home Office";"Columbia";"Tennessee";"United States";"South";38401
"EB-13705";"Ed Braxton";"Corporate";"Fort Worth";"Texas";"United States";"Central";76106
"BM-11650";"Brian Moss";"Corporate";"New York City";"New York";"United States";"East";10035
"EM-14095";"Eudokia Martin";"Corporate";"Los Angeles";"California";"United States";"West";90036
"AF-10885";"Art Foster";"Consumer";"Louisville";"Kentucky";"United States";"South";40214
"CK-12760";"Cyma Kinney";"Corporate";"Linden";"New Jersey";"United States";"East";7036
"DP-13105";"Dave Poirier";"Corporate";"Salinas";"California";"United States";"West";93905
"VD-21670";"Valerie Dominguez";"Consumer";"Jackson";"Mississippi";"United States";"South";39212
"GT-14710";"Greg Tran";"Consumer";"New York City";"New York";"United States";"East";10035
"BK-11260";"Berenike Kampe";"Consumer";"New York City";"New York";"United States";"East";10035
"SJ-20125";"Sanjit Jacobs";"Home Office";"New Brunswick";"New Jersey";"United States";"East";8901
"CM-12445";"Chuck Magee";"Consumer";"San Francisco";"California";"United States";"West";94122
"AJ-10795";"Anthony Johnson";"Corporate";"Jacksonville";"Florida";"United States";"South";32216
"AJ-10780";"Anthony Jacobs";"Corporate";"Springfield";"Virginia";"United States";"South";22153
"LS-16945";"Linda Southworth";"Corporate";"Philadelphia";"Pennsylvania";"United States";"East";19140
"GP-14740";"Guy Phonely";"Corporate";"Lancaster";"Pennsylvania";"United States";"East";17602
"PK-18910";"Paul Knutson";"Home Office";"Philadelphia";"Pennsylvania";"United States";"East";19143
"TB-21520";"Tracy Blumstein";"Consumer";"Concord";"New Hampshire";"United States";"East";3301
"SM-20005";"Sally Matthias";"Consumer";"New York City";"New York";"United States";"East";10009
"GA-14725";"Guy Armstrong";"Consumer";"Charlotte";"North Carolina";"United States";"South";28205
"CC-12430";"Chuck Clark";"Home Office";"Concord";"New Hampshire";"United States";"East";3301
"HP-14815";"Harold Pawlan";"Home Office";"New York City";"New York";"United States";"East";10024
"DK-13090";"Dave Kipp";"Consumer";"Springfield";"Virginia";"United States";"South";22153
"GZ-14470";"Gary Zandusky";"Consumer";"San Francisco";"California";"United States";"West";94109
"PM-19135";"Peter McVee";"Home Office";"Detroit";"Michigan";"United States";"Central";48227
"LL-16840";"Lauren Leatherbury";"Consumer";"Rochester";"New York";"United States";"East";14609
"JS-15595";"Jill Stevenson";"Corporate";"Los Angeles";"California";"United States";"West";90045
"OT-18730";"Olvera Toch";"Consumer";"San Diego";"California";"United States";"West";92105
"EL-13735";"Ed Ludwig";"Home Office";"Columbia";"Maryland";"United States";"East";21044
"CK-12760";"Cyma Kinney";"Corporate";"San Francisco";"California";"United States";"West";94122
"JE-15475";"Jeremy Ellison";"Consumer";"New Rochelle";"New York";"United States";"East";10801
"TH-21550";"Tracy Hopkins";"Home Office";"Detroit";"Michigan";"United States";"Central";48227
"PC-18745";"Pamela Coakley";"Corporate";"San Francisco";"California";"United States";"West";94122
"HL-15040";"Hunter Lopez";"Consumer";"Houston";"Texas";"United States";"Central";77095
"MS-17365";"Maribeth Schnelling";"Consumer";"Detroit";"Michigan";"United States";"Central";48227
"GB-14530";"George Bell";"Corporate";"Auburn";"New York";"United States";"East";13021
"JR-16210";"Justin Ritter";"Corporate";"Springfield";"Ohio";"United States";"East";45503
"TD-20995";"Tamara Dahlen";"Consumer";"Garland";"Texas";"United States";"Central";75043
"DB-13060";"Dave Brooks";"Consumer";"Chicago";"Illinois";"United States";"Central";60653
"LC-17140";"Logan Currie";"Consumer";"Los Angeles";"California";"United States";"West";90032
"PO-18865";"Patrick O'Donnell";"Consumer";"New York City";"New York";"United States";"East";10009
"BE-11335";"Bill Eplett";"Home Office";"Jackson";"Michigan";"United States";"Central";49201
"SC-20050";"Sample Company A";"Home Office";"Norwich";"Connecticut";"United States";"East";6360
"BM-11650";"Brian Moss";"Corporate";"Milwaukee";"Wisconsin";"United States";"Central";53209
"KL-16555";"Kelly Lampkin";"Corporate";"San Antonio";"Texas";"United States";"Central";78207
"RW-19630";"Rob Williams";"Corporate";"Dallas";"Texas";"United States";"Central";75220
"RC-19825";"Roy Collins";"Consumer";"Alexandria";"Virginia";"United States";"South";22304
"SE-20110";"Sanjit Engle";"Consumer";"New York City";"New York";"United States";"East";10009
"AH-10075";"Adam Hart";"Corporate";"New York City";"New York";"United States";"East";10011
"JM-15535";"Jessica Myrick";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19143
"JJ-15760";"Joel Jenkins";"Home Office";"Springfield";"Virginia";"United States";"South";22153
"AB-10165";"Alan Barnes";"Consumer";"Toledo";"Ohio";"United States";"East";43615
"CG-12040";"Catherine Glotzbach";"Home Office";"Philadelphia";"Pennsylvania";"United States";"East";19120
"RA-19885";"Ruben Ausman";"Corporate";"Farmington";"New Mexico";"United States";"West";87401
"RP-19270";"Rachel Payne";"Corporate";"Riverside";"California";"United States";"West";92503
"RW-19630";"Rob Williams";"Corporate";"Torrance";"California";"United States";"West";90503
"JL-15850";"John Lucas";"Consumer";"Seattle";"Washington";"United States";"West";98105
"CA-12775";"Cynthia Arntzen";"Consumer";"Mesa";"Arizona";"United States";"West";85204
"RB-19795";"Ross Baird";"Home Office";"Philadelphia";"Pennsylvania";"United States";"East";19120
"KH-16360";"Katherine Hughes";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19143
"GH-14665";"Greg Hansen";"Consumer";"Round Rock";"Texas";"United States";"Central";78664
"SW-20275";"Scott Williamson";"Consumer";"Jackson";"Mississippi";"United States";"South";39212
"JA-15970";"Joseph Airdo";"Consumer";"Phoenix";"Arizona";"United States";"West";85023
"DL-12925";"Daniel Lacy";"Consumer";"Oceanside";"California";"United States";"West";92054
"LW-16990";"Lindsay Williams";"Corporate";"San Francisco";"California";"United States";"West";94110
"TB-21190";"Thomas Brumley";"Home Office";"Fayetteville";"Arkansas";"United States";"South";72701
"CV-12805";"Cynthia Voltz";"Corporate";"San Francisco";"California";"United States";"West";94110
"MS-17365";"Maribeth Schnelling";"Consumer";"Boca Raton";"Florida";"United States";"South";33433
"BS-11800";"Bryan Spruell";"Home Office";"New York City";"New York";"United States";"East";10011
"DL-13315";"Delfina Latchford";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19134
"PO-19195";"Phillina Ober";"Home Office";"New York City";"New York";"United States";"East";10011
"TD-20995";"Tamara Dahlen";"Consumer";"Portland";"Oregon";"United States";"West";97206
"BW-11110";"Bart Watters";"Corporate";"Detroit";"Michigan";"United States";"Central";48205
"RW-19690";"Robert Waldorf";"Consumer";"Wilmington";"North Carolina";"United States";"South";28403
"KB-16600";"Ken Brennan";"Corporate";"Columbus";"Indiana";"United States";"Central";47201
"EB-13870";"Emily Burns";"Consumer";"New York City";"New York";"United States";"East";10035
"TZ-21580";"Tracy Zic";"Consumer";"Louisville";"Colorado";"United States";"West";80027
"AS-10630";"Ann Steele";"Home Office";"Pasadena";"Texas";"United States";"Central";77506
"TS-21340";"Toby Swindell";"Consumer";"Houston";"Texas";"United States";"Central";77041
"JG-15805";"John Grady";"Corporate";"Auburn";"New York";"United States";"East";13021
"SL-20155";"Sara Luxemburg";"Home Office";"Jacksonville";"Florida";"United States";"South";32216
"TS-21610";"Troy Staebel";"Consumer";"New York City";"New York";"United States";"East";10024
"RF-19735";"Roland Fjeld";"Consumer";"San Jose";"California";"United States";"West";95123
"MW-18235";"Mitch Willingham";"Corporate";"Virginia Beach";"Virginia";"United States";"South";23464
"RD-19585";"Rob Dowd";"Consumer";"Henderson";"Kentucky";"United States";"South";42420
"FM-14290";"Frank Merwin";"Home Office";"Vancouver";"Washington";"United States";"West";98661
"RH-19495";"Rick Hansen";"Consumer";"New York City";"New York";"United States";"East";10024
"RA-19945";"Ryan Akin";"Consumer";"Murrieta";"California";"United States";"West";92563
"JK-15730";"Joe Kamberova";"Consumer";"Jacksonville";"North Carolina";"United States";"South";28540
"MT-17815";"Meg Tillman";"Consumer";"Scottsdale";"Arizona";"United States";"West";85254
"AT-10735";"Annie Thurman";"Consumer";"Chicago";"Illinois";"United States";"Central";60653
"PF-19165";"Philip Fox";"Consumer";"Olympia";"Washington";"United States";"West";98502
"JS-15880";"John Stevenson";"Consumer";"Seattle";"Washington";"United States";"West";98103
"MO-17800";"Meg O'Connel";"Home Office";"Los Angeles";"California";"United States";"West";90036
"KM-16225";"Kalyca Meade";"Corporate";"New York City";"New York";"United States";"East";10011
"GT-14710";"Greg Tran";"Consumer";"Washington";"District of Columbia";"United States";"East";20016
"PB-19150";"Philip Brown";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19134
"HR-14770";"Hallie Redmond";"Home Office";"Los Angeles";"California";"United States";"West";90045
"DE-13255";"Deanra Eno";"Home Office";"Springfield";"Ohio";"United States";"East";45503
"LA-16780";"Laura Armstrong";"Corporate";"Hackensack";"New Jersey";"United States";"East";7601
