customer_id,Name,Geography,Gender,Age
CS1822,Cody H,France,Male,23
CS1823,Ponomarev M,France,Female,38
CS1824,Martin C,France,Male,36
CS1825,Milani P,France,Female,42
CS1826,Tang M,France,Male,37
CS1827,Romani R,France,Female,25
CS1828,McIntyre D,France,Female,40
CS1829,Davis S,France,Female,57
CS1830,Onyemauchechukwu F,France,Male,24
CS1831,Gell I,France,Female,25
CS1832,Rossi M,Spain,Male,31
CS1833,Chiwetelu E,Germany,Male,43
CS1834,Kirillova K,Germany,Female,60
CS1835,Shaw C,France,Male,47
CS1836,Smith H,Spain,Male,67
CS1837,Hsieh B,France,Male,36
CS1838,Onyemauchechukwu O,France,Male,46
CS1839,Martin B,France,Female,28
CS1840,Okwudilichukwu W,France,Female,24
CS1841,Onuoha C,France,Male,24
CS1842,Muecke N,France,Male,29
CS1843,Hsieh M,France,Female,49
CS1844,Anderson T,France,Male,60
CS1845,Azubuike C,France,Male,40
CS1846,Nnonso T,France,Male,18
CS1847,Fuller A,Spain,Female,46
CS1848,Ashley D,Spain,Male,
CS1849,Ts'ui Y,Germany,Male,46
CS1850,Buccho S,France,Male,41
CS1851,Chidozie E,Germany,Female,47
CS1852,Maclean C,France,Female,35
CS1853,Burns U,Germany,Male,37
CS1854,Chu J,Spain,Female,39
CS1855,Kenenna S,France,Male,31
CS1856,Beluchi E,Germany,Female,36
CS1857,Williamson O,Spain,Female,28
CS1858,Bobrov L,France,Female,37
CS1859,Kerr C,France,Male,58
CS1860,McKenzie M,France,Female,43
CS1861,Pitts C,France,Female,35
CS1862,Standish B,Germany,Female,36
CS1863,Cartwright C,Germany,Female,21
CS1864,Johnstone P,Germany,Male,43
CS1865,Nikitina M,Spain,Female,27
CS1866,McElroy B,France,Female,82
CS1867,Shen L,Germany,Male,60
CS1868,Archer S,Spain,Male,41
CS1869,Otutodilinna G,France,Female,63
CS1870,Shih H,Germany,Female,36
CS1871,Denisov M,France,Male,31
CS1872,Owens V,France,Male,32
CS1873,P'eng N,France,Male,36
CS1874,Verco K,Germany,Male,49
CS1875,Bergamaschi G,France,Male,33
CS1876,Lorenzo U,Germany,Female,58
CS1877,Outtrim G,Spain,Male,28
CS1878,Hou N,France,Male,28
CS1879,Galkin O,Spain,Female,35
CS1880,Pagnotto A,France,Male,27
CS1881,Echezonachukwu T,France,Female,28
CS1882,Young N,France,Male,41
CS1883,Summers S,France,Female,35
CS1884,Munro W,Germany,Male,58
CS1885,Brennan C,Spain,Male,36
CS1886,Ball U,France,Male,26
CS1887,Virgo C,Germany,Male,42
CS1888,Trevisani L,Spain,Female,35
CS1889,Padovano M,Spain,Male,48
CS1890,Tao K,France,Male,36
CS1891,Perez P,France,Male,49
CS1892,Fraser R,Germany,Female,48
CS1893,Alley M,Germany,Female,34
CS1894,Howells H,France,Male,29
CS1895,Cameron L,Germany,Male,36
CS1896,Hooper C,France,Female,46
CS1897,Rice G,Germany,Male,32
CS1898,Cox O,France,Female,35
CS1899,Ikenna S,Germany,Female,42
CS1900,Davide M,France,Male,52
CS1901,Alexander P,Germany,Female,44
CS1902,Piazza H,Germany,Female,31
CS1903,Ni B,Spain,Female,29
CS1904,Harker H,France,Male,39
CS1905,Hughes W,Spain,Female,46
CS1906,Chiabuotu R,France,Female,33
CS1907,Kuo B,France,Male,69
CS1908,Gallagher G,Germany,Male,53
CS1909,Calabresi Z,France,Female,37
CS1910,Shaw N,France,Female,35
CS1911,Zhirov C,Spain,Male,65
CS1912,Lloyd R,Spain,Female,33
CS1913,Palmer T,Germany,Male,28
CS1914,Ch'eng D,France,Female,26
CS1915,Avent W,France,Male,25
CS1916,Huang E,France,Male,29
CS1917,Hawkins T,Germany,Female,42
CS1918,Trentini H,Spain,Male,27
CS1919,Cameron Y,France,Female,43
CS1920,Koehler V,Germany,Male,36
CS1921,Wu B,France,Female,36
CS1922,Manna B,Spain,Male,34
CS1923,Okoli P,Spain,Female,69
CS1924,Ch'eng B,Spain,Male,36
CS1925,Nwokezuike H,Germany,Male,33
CS1926,Artemiev M,France,Female,47
CS1927,Esposito S,Spain,Male,56
CS1928,Abbie M,Germany,Female,31
CS1929,Fanucci L,France,Female,39
CS1930,Jen O,France,Female,34
CS1931,Moss J,Spain,Female,41
CS1932,Lo B,Germany,Female,29
CS1933,Averyanov W,Germany,Male,37
CS1934,Unaipon K,France,Female,30
CS1935,Clamp C,France,Male,34
CS1936,Lim G,Spain,Female,37
CS1937,Wu T,Germany,Female,56
CS1938,Wan M,Spain,Female,48
CS1939,Chambers S,France,Male,36
CS1940,Pettit F,Germany,Male,50
CS1941,Baresi C,France,Female,31
CS1942,Newbery B,Germany,Male,35
CS1943,Iheanacho I,Spain,Female,41
CS1944,Duncan K,France,Male,44
CS1945,Barry P,France,Male,49
CS1946,Landry C,Germany,Male,21
CS1947,McGregor E,France,Female,42
CS1948,Nucci E,Spain,Male,51
CS1949,Pirogov E,France,Male,25
CS1950,Oguejiofor S,Germany,Male,46
CS1951,Ugochukwu M,Germany,Female,48
CS1952,Rohu M,Germany,Female,41
CS1953,Cary B,France,Female,43
CS1954,O'Loghlen E,France,Female,57
CS1955,Quinn M,Spain,Male,32
CS1956,Page R,Germany,Female,49
CS1957,Evans P,Spain,Male,39
CS1958,McGregor C,Spain,Male,32
CS1959,Andrews Z,France,Male,64
CS1960,Stanley F,France,Male,43
CS1961,Chiazagomekpere W,France,Female,32
CS1962,Chidiebele M,France,Male,41
CS1963,Gregory C,France,Male,53
CS1964,Bednall T,France,Male,38
CS1965,Jen M,Germany,Female,25
CS1966,She I,France,Male,38
CS1967,Simmons S,France,Female,48
CS1968,Fraser B,Germany,Male,44
CS1969,May P,France,Male,36
CS1970,Seabrook G,France,Female,40
CS1971,Herrera L,Germany,Female,45
CS1972,Kincaid M,France,Female,35
CS1973,Sleeman D,France,Male,28
CS1974,Hung O,France,Female,38
CS1975,Artemieva B,France,Female,39
CS1976,Barwell G,Germany,Female,32
CS1977,Wright F,Spain,Female,42
CS1978,Bellucci A,France,Female,33
CS1979,Moore R,France,Female,45
CS1980,Ball S,France,Female,60
CS1981,Sung F,France,Female,43
CS1982,Mello H,France,Male,36
CS1983,Mistry G,France,Female,45
CS1984,T'ien A,France,Male,65
CS1985,Fallaci C,France,Male,25
CS1986,Hill E,Spain,Male,38
CS1987,Burns Y,France,Male,42
CS1988,Hunter S,Germany,Male,74
CS1989,Li E,France,Female,43
CS1990,Ku C,Spain,Male,37
CS1991,Ch'en H,Germany,Male,32
CS1992,Chukwukadibia C,France,Male,42
CS1993,Zikoranachidimma V,France,Female,51
CS1994,Oluchukwu T,Germany,Female,35
CS1995,Rivera C,Germany,Male,32
CS1996,Niu M,France,Male,35
CS1997,Bennett W,France,Female,40
CS1998,Wollstonecraft V,France,Female,40
CS1999,Thomsen R,Germany,Male,25
CS2000,Palermo R,Germany,Male,40
CS2001,Chinwendu F,France,Male,36
CS2002,James C,France,Female,48
CS2003,Lamb N,France,Male,28
CS2004,Olejuru H,France,Male,58
CS2005,Hay B,France,Female,45
CS2006,Chiawuotu R,France,Male,33
CS2007,Yeates M,France,Female,46
CS2008,Gallagher O,Spain,Male,31
CS2009,Heath C,Spain,Male,25
CS2010,Ts'ai B,France,Male,36
CS2011,Thurgood M,Spain,Female,53
CS2012,Lorenzo L,Spain,Female,32
CS2013,Knupp H,Germany,Male,27
CS2014,Baryshnikov E,France,Male,35
CS2015,Azubuike E,France,Male,47
CS2016,Shephard E,France,Male,39
CS2017,Williamson S,France,Female,45
CS2018,Avdeeva B,Spain,Male,35
CS2019,Tang F,Spain,Male,45
CS2020,Hsu S,France,Male,44
CS2021,Buchanan S,Spain,Male,61
CS2022,Yeh C,France,Male,51
CS2023,Palazzi H,Germany,Female,19
CS2024,Y?an M,France,Female,34
CS2025,Lin R,Germany,Female,36
CS2026,Schofield J,Spain,Male,35
CS2027,Lombardi D,Germany,Male,38
CS2028,Wall B,Germany,Male,61
CS2029,Milani M,France,Female,24
CS2030,Blackburn Q,Spain,Male,39
CS2031,Wickham I,Germany,Male,41
CS2032,Bird D,Germany,Female,42
CS2033,Ch'en M,Spain,Male,36
CS2034,Wood B,Spain,Male,37
CS2035,Brizendine D,France,Female,38
CS2036,Ch'in C,France,Male,52
CS2037,Yusupov A,Germany,Female,44
CS2038,Jibunoh R,France,Female,37
CS2039,Ts'ui M,France,Female,37
CS2040,Ndukaku O,Spain,Male,35
CS2041,Wilder D,France,Female,31
CS2042,Maclean B,France,Female,46
CS2043,Ch'iu P,Germany,Female,29
CS2044,Cox C,France,Male,36
CS2045,Nepean R,Spain,Female,25
CS2046,McNess W,Spain,Female,39
CS2047,Coles I,France,Female,38
CS2048,Benson T,France,Male,67
CS2049,Gilbert K,France,Female,48
CS2050,Wilhelm B,France,Female,48
CS2051,Sinclair B,Germany,Male,33
CS2052,L? O,Germany,Female,66
CS2053,Buckner F,Spain,Male,39
CS2054,Padovesi W,Spain,Female,42
CS2055,Gray C,France,Female,44
CS2056,Lu L,Spain,Female,43
CS2057,Wright T,Spain,Female,67
CS2058,Palerma T,Spain,Male,27
CS2059,Y?an C,France,Female,37
CS2060,Wei M,Germany,Female,31
CS2061,Padovesi M,Spain,Male,35
CS2062,Tsao M,Spain,Male,32
CS2063,Franklin K,Spain,Male,63
CS2064,Clark R,Germany,Female,43
CS2065,McGregor W,France,Female,42
CS2066,Pan B,France,Female,34
CS2067,Kenniff B,Spain,Female,34
CS2068,Spencer N,France,Male,37
CS2069,Lees C,Germany,Male,70
CS2070,David R,France,Female,48
CS2071,Hsing B,France,Male,25
CS2072,Burke S,Germany,Male,43
CS2073,Watson A,Spain,Female,38
CS2074,Hawkins G,France,Male,34
CS2075,Ginn I,Spain,Female,36
CS2076,Sozonov B,France,Female,43
CS2077,Sun C,France,Female,38
CS2078,Hunter F,France,Female,48
CS2079,Manfrin E,France,Female,46
CS2080,Artamonova P,France,Male,27
CS2081,Hansen M,Germany,Female,44
CS2082,Pai M,France,Male,32
CS2083,Larsen Z,Germany,Female,35
CS2084,Owen B,France,Male,25
CS2085,Murphy G,Germany,Male,31
CS2086,Ekechukwu L,France,Male,36
CS2087,Ayers M,Spain,Male,34
CS2088,Johnson W,Spain,Male,31
CS2089,Millar P,France,Female,49
CS2090,Farrell M,France,Male,37
CS2091,Sanders S,France,Female,35
CS2092,Herrera W,Germany,Female,42
CS2093,Eberechukwu W,Spain,Female,28
CS2094,Bardin E,Spain,Male,43
CS2095,Nwankwo S,Spain,Male,29
CS2096,Talbot E,Spain,Male,44
CS2097,McGregor B,Spain,Male,62
CS2098,Onyeorulu K,Germany,Female,28
CS2099,Goold N,France,Female,38
CS2100,Zikoranaudodimma O,Germany,Female,42
CS2101,Garner A,France,Female,43
CS2102,Onyinyechukwuka F,Germany,Male,39
CS2103,Genovese B,France,Female,42
CS2104,Marshall Y,Germany,Female,26
CS2105,Naylor M,Germany,Male,52
CS2106,Pinto F,Spain,Female,33
CS2107,Fulton N,France,Male,42
CS2108,Palerma B,France,Male,45
CS2109,McCaffrey K,Spain,Male,71
CS2110,Collins O,France,Male,40
CS2111,Zuev D,Spain,Male,35
CS2112,Crawford V,France,Female,29
CS2113,Genovese H,Spain,Male,24
CS2114,Maclean K,Spain,Female,43
CS2115,Fabro U,France,Female,37
CS2116,Price N,Germany,Male,40
CS2117,Chatfield Z,Germany,Male,
CS2118,Volkova D,Germany,Female,45
CS2119,Archer L,France,Male,31
CS2120,Ch'iu R,France,Male,49
CS2121,McKay C,Spain,Male,32
CS2122,Craig M,France,Female,48
CS2123,Abramovich S,France,Male,32
CS2124,Chien S,France,Female,25
CS2125,Timms E,France,Female,32
CS2126,Williford C,France,Male,33
CS2127,Hamilton G,Germany,Male,35
CS2128,Cheng G,Spain,Male,34
CS2129,Su B,Spain,Male,53
CS2130,McKenzie C,France,Male,39
CS2131,Akobundu P,France,Female,22
CS2132,Ko P,Spain,Male,40
CS2133,Marcelo T,France,Male,29
CS2134,Chukwuebuka M,France,Male,46
CS2135,MacDonald L,Spain,Male,30
CS2136,Lampungmeiua E,France,Male,30
CS2137,Tai G,France,Female,24
CS2138,Enyinnaya C,France,Male,30
CS2139,McKenzie G,France,Female,72
CS2140,Kline D,Spain,Male,67
CS2141,Ma P,France,Male,30
CS2142,Wood C,Spain,Female,39
CS2143,Riggs R,France,Male,35
CS2144,Smith M,France,Female,38
CS2145,Davison K,Spain,Male,34
CS2146,Ingram A,Spain,Female,42
CS2147,Dilke C,France,Female,48
CS2148,Gibson A,Germany,Male,25
CS2149,Iadanza S,Germany,Male,40
CS2150,Hebert B,France,Male,30
CS2151,Pinto K,Spain,Female,49
CS2152,Dumetochukwu W,Germany,Male,38
CS2153,Ross B,Spain,Female,50
CS2154,Jamieson A,Spain,Female,22
CS2155,Chiganu A,Spain,Female,74
CS2156,Burgess S,Spain,Male,33
CS2157,Cheng K,France,Female,47
CS2158,Woods N,Germany,Male,33
CS2159,Bluett H,France,Male,38
CS2160,Chapman S,Spain,Female,48
CS2161,Andrejew A,Spain,Female,38
CS2162,Udobata H,Germany,Male,38
CS2163,Ejimofor R,France,Male,34
CS2164,Spyer C,France,Female,20
CS2165,Walker S,France,Male,36
CS2166,Palermo B,France,Female,52
CS2167,Philip B,Germany,Male,26
CS2168,Fallaci P,France,Male,57
CS2169,Perry S,France,Male,40
CS2170,Henderson B,Germany,Female,47
CS2171,Bergamaschi E,Germany,Male,52
CS2172,Fokine C,Spain,Female,23
CS2173,Mackay I,Spain,Male,37
CS2174,Wu M,France,Female,31
CS2175,Maslova W,Germany,Female,32
CS2176,Wei C,Spain,Male,39
CS2177,McLean P,France,Male,29
CS2178,Sung R,Germany,Female,41
CS2179,Paterson C,France,Male,32
CS2180,Thompson S,Germany,Female,38
CS2181,Tisdall H,Spain,Female,35
CS2182,Onochie G,Spain,Male,36
CS2183,Mironova F,France,Female,32
CS2184,Ndubueze T,France,Male,24
CS2185,Stephenson V,France,Male,42
CS2186,Golubev A,France,Male,36
CS2187,Liao V,France,Female,31
CS2188,Mullan A,Spain,Male,22
CS2189,Glover H,France,Female,51
CS2190,Northey C,Germany,Female,34
CS2191,Paterson T,France,Male,36
CS2192,Maclean M,France,Male,41
CS2193,Howarde M,France,Male,
CS2194,Teng H,France,Male,34
CS2195,Colman C,France,Male,29
CS2196,Johnson P,Germany,Female,39
CS2197,Butcher L,France,Male,36
CS2198,Stanley M,France,Female,26
CS2199,Jackson M,Spain,Male,38
CS2200,Hu G,France,Female,39
CS2201,Hill A,Spain,Male,29
CS2202,Pan K,Spain,Male,38
CS2203,Han C,Germany,Female,32
CS2204,Wilkie S,France,Male,28
CS2205,Bray V,France,Female,46
CS2206,Ann G,France,Female,38
CS2207,Souter S,Germany,Female,34
CS2208,Greco M,Germany,Male,38
CS2209,Mao C,France,Male,31
CS2210,Anderson O,France,Female,52
CS2211,Ma T,Germany,Male,59
CS2212,Black P,France,Female,42
CS2213,Medvedeva E,Germany,Female,21
CS2214,Benson C,France,Female,62
CS2215,Onwudiwe S,Spain,Male,48
CS2216,Mitchell I,France,Male,42
CS2217,Ferrari R,France,Female,47
CS2218,Russo B,Spain,Male,61
CS2219,Hazon C,Spain,Male,29
CS2220,Henderson S,Germany,Male,31
CS2221,Hardy O,France,Female,24
CS2222,Piccio F,Germany,Male,56
CS2223,Dickson O,Germany,Male,33
CS2224,Holden L,Spain,Male,35
CS2225,Doherty G,Germany,Female,58
CS2226,Samuel M,Spain,Female,33
CS2227,Malloy I,Germany,Female,45
CS2228,Fitts U,France,Female,32
CS2229,Iadanza D,France,Female,35
CS2230,Wu L,Germany,Female,34
CS2231,Yefimova C,Spain,Male,37
CS2232,Pan C,France,Male,37
CS2233,Ts'ui K,France,Male,34
CS2234,Liang D,France,Female,27
CS2235,Abramov N,Germany,Male,31
CS2236,Demuth H,France,Male,22
CS2237,Genovese M,France,Female,42
CS2238,Lawless M,Germany,Male,42
CS2239,Brooks P,Spain,Female,57
CS2240,Ignatyeva D,France,Female,37
CS2241,Balmain H,France,Male,40
CS2242,Millar D,Spain,Male,41
CS2243,Ecuyer S,France,Male,43
CS2244,Parkhill R,Germany,Male,43
CS2245,Li Fonti E,France,Male,28
CS2246,Beneventi N,Germany,Female,30
CS2247,Despeissis S,Germany,Female,29
CS2248,Atkins F,Spain,Male,34
CS2249,Williams A,France,Male,38
CS2250,Wright M,France,Female,27
CS2251,Hancock R,Spain,Female,29
CS2252,Wilkins C,Germany,Male,45
CS2253,Longo A,Germany,Female,45
CS2254,Mancini R,Spain,Male,39
CS2255,Madukaego Y,France,Male,34
CS2256,Winter-Irving G,France,Male,49
CS2257,Stewart G,Spain,Male,54
CS2258,Grant C,Germany,Female,58
CS2259,Brennan H,Spain,Male,37
CS2260,She E,France,Male,35
CS2261,Murray P,France,Male,41
CS2262,Rischbieth B,France,Female,30
CS2263,Otutodilichukwu T,Germany,Female,32
CS2264,Thomas L,France,Female,36
CS2265,Hughes V,Germany,Female,49
CS2266,Whitworth C,Germany,Female,28
CS2267,McIntosh W,France,Female,35
CS2268,Ayers Y,France,Female,27
CS2269,Trentino T,France,Female,38
CS2270,Boyd B,Spain,Male,26
CS2271,McMasters F,Germany,Male,40
CS2272,Alekseyeva B,Germany,Female,43
CS2273,Miller R,Spain,Female,36
CS2274,Baranova B,Spain,Female,40
CS2275,Yobachi B,Spain,Male,39
CS2276,Sorokina Y,France,Male,34
CS2277,Ervin A,France,Male,21
CS2278,Vance T,France,Male,49
CS2279,Noble H,Germany,Female,31
CS2280,Milanesi W,France,Male,34
CS2281,Parkin M,Germany,Female,24
CS2282,Cremonesi C,France,Female,43
CS2283,Burns B,France,Male,36
CS2284,Docherty P,Germany,Male,47
CS2285,Ugonna C,France,Male,37
CS2286,Bevan H,France,Female,35
CS2287,Hsia C,France,Female,50
CS2288,O'Neill H,France,Male,30
CS2289,Johnstone R,France,Male,40
CS2290,Pham M,France,Female,29
CS2291,Bergamaschi F,Germany,Male,27
CS2292,Murphy P,Spain,Female,61
CS2293,Osinachi S,Spain,Female,28
CS2294,Muravyov H,France,Female,24
CS2295,Igwebuike R,France,Female,43
CS2296,Zack D,Germany,Male,28
CS2297,Crawford L,Spain,Female,34
CS2298,Chidiegwu P,France,Male,38
CS2299,Lucchesi S,France,Male,41
CS2300,Pan F,Germany,Male,30
CS2301,Trevisani B,Germany,Male,46
CS2302,Yudin S,France,Male,22
CS2303,Wade M,France,Male,35
CS2304,Chung P,France,Female,
CS2305,Septimus J,France,Male,76
CS2306,Hargraves E,Spain,Male,32
CS2307,Chukwukadibia B,Germany,Male,30
CS2308,Sidorov P,France,Female,47
CS2309,Bunton A,France,Female,32
CS2310,Cameron P,France,Male,51
CS2311,Kung M,France,Female,32
CS2312,Conti S,Spain,Male,42
CS2313,Sims D,France,Female,22
CS2314,Carter A,Spain,Male,33
CS2315,McGregor I,Spain,Female,54
CS2316,Lo S,France,Male,33
CS2317,Chu T,Germany,Male,29
CS2318,Dumetolisa J,France,Female,23
CS2319,Peng A,Germany,Male,44
CS2320,Drake-Brockman M,Germany,Female,33
CS2321,Wan T,France,Male,37
CS2322,Tretiakov A,France,Male,46
CS2323,Ball N,Spain,Male,47
CS2324,Sal B,Spain,Female,47
CS2325,Chung H,Spain,Female,53
CS2326,Lai S,Germany,Female,
CS2327,Gether W,France,Female,28
CS2328,Davidson F,France,Female,38
CS2329,Justice K,Spain,Female,31
CS2330,Osonduagwuike H,Germany,Male,36
CS2331,Ewing G,Spain,Male,30
CS2332,Chin P,Germany,Male,46
CS2333,Chiang K,Germany,Female,39
CS2334,Ahmed O,France,Female,66
CS2335,Marshall P,Germany,Male,63
CS2336,Tsou H,Germany,Male,33
CS2337,Chien D,France,Male,42
CS2338,Ubanwa K,France,Male,24
CS2339,Kapustin J,France,Male,28
CS2340,Calabresi M,France,Male,36
CS2341,Hsiao K,France,Female,21
CS2342,Grant S,Germany,Male,30
CS2343,H? B,Germany,Male,25
CS2344,Chia S,Germany,Female,38
CS2345,Ugoji C,France,Female,44
CS2346,Gregory S,France,Female,66
CS2347,Mackay W,France,Male,24
CS2348,Nnamutaezinwa Y,Spain,Female,28
CS2349,Findlay Y,France,Female,26
CS2350,Ferri S,Germany,Male,32
CS2351,Ku I,Germany,Female,40
CS2352,Amechi V,France,Male,68
CS2353,Kirk Y,Germany,Female,55
CS2354,Andrews C,France,Female,46
CS2355,Murray S,Spain,Male,46
CS2356,Griffin S,France,Male,42
CS2357,Longstaff L,France,Female,38
CS2358,McWilliam M,France,Female,33
CS2359,Coffee C,Germany,Female,36
CS2360,Hancock S,Germany,Male,27
CS2361,Clark K,Germany,Male,38
CS2362,Creswell S,Spain,Female,40
CS2363,Dodds R,France,Female,42
CS2364,Ewen G,Spain,Male,31
CS2365,Carter R,France,Female,55
CS2366,Ch'iu M,France,Female,36
CS2367,Tsao L,Germany,Male,38
CS2368,Blackburn C,France,Female,44
CS2369,Bennett P,France,Female,38
CS2370,Boniwell L,Germany,Male,30
CS2371,Vasilieva E,France,Male,42
CS2372,Longo S,Germany,Female,39
CS2373,Kwemto M,France,Male,33
CS2374,Lawrence C,Spain,Male,32
CS2375,Duncan D,France,Male,32
CS2376,Bocharova F,Germany,Male,37
CS2377,Morres M,France,Male,42
CS2378,Vogel L,Spain,Male,67
CS2379,T'an L,France,Female,39
CS2380,Wisdom F,Spain,Male,25
CS2381,Lorenzo R,Spain,Male,46
CS2382,Shahan S,France,Male,35
CS2383,Bryant K,France,Male,45
CS2384,Liang L,France,Male,59
CS2385,Chidozie C,Spain,Female,63
CS2386,Hayward A,Spain,Male,37
CS2387,Liu O,Spain,Female,39
CS2388,Alexeeva Y,Spain,Male,39
CS2389,Calabresi W,Germany,Male,40
CS2390,Lettiere E,Germany,Male,31
CS2391,Chou S,Spain,Female,37
CS2392,Nnamutaezinwa M,France,Female,41
CS2393,Nnamutaezinwa V,France,Male,30
CS2394,Greece D,France,Male,30
CS2395,Yin H,Spain,Female,33
CS2396,Larionova C,Spain,Male,55
CS2397,Golubev B,France,Male,34
CS2398,Norman P,France,Male,30
CS2399,Chukwudi O,Germany,Male,42
CS2400,Fedorov H,France,Male,37
CS2401,Avdeeva F,Spain,Male,34
CS2402,Reid S,France,Female,31
CS2403,Kennedy K,Germany,Female,32
CS2404,Chan B,France,Female,31
CS2405,Wofford S,Germany,Male,52
CS2406,Mai B,Spain,Female,46
CS2407,King D,Spain,Male,49
CS2408,T'ao A,France,Male,33
CS2409,Hsu D,Spain,Male,30
CS2410,White C,Germany,Female,27
CS2411,Stephens F,France,Female,37
CS2412,Frolov M,France,Male,38
CS2413,Lombardi O,France,Male,38
CS2414,Munro L,France,Male,54
CS2415,Hayward H,Spain,Female,27
CS2416,Fields O,France,Female,31
CS2417,Onwumelu K,France,Male,37
CS2418,Suffolk S,France,Female,43
CS2419,Tsao W,Germany,Male,41
CS2420,Judd D,France,Female,47
CS2421,Hamilton C,France,Male,40
CS2422,T'ang S,France,Female,44
CS2423,Degtyarev G,Spain,Male,50
CS2424,Kang O,Germany,Male,26
CS2425,Hudson T,France,Female,46
CS2426,Jibunoh I,France,Female,38
CS2427,Kinlaw K,Spain,Male,20
CS2428,Chizuoke O,Germany,Female,62
CS2429,Lucciano W,France,Female,
CS2430,Omeokachie B,Spain,Female,46
CS2431,Gorbunova Y,Germany,Male,37
CS2432,Tikhonov W,France,Male,
CS2433,Campa W,Germany,Female,38
CS2434,Mancini F,Germany,Male,28
CS2435,Donoghue S,Spain,Female,43
CS2436,Tuan B,Spain,Male,38
CS2437,Johnstone K,Germany,Female,30
CS2438,Romani D,France,Male,52
CS2439,Fuller S,Spain,Male,46
CS2440,Baxter H,Spain,Male,43
CS2441,Sung V,France,Female,41
CS2442,Rogers D,Spain,Male,71
CS2443,Mills S,Spain,Male,42
CS2444,Osonduagwuike I,Germany,Female,40
CS2445,Byrne G,Spain,Female,26
CS2446,McIntyre A,France,Male,30
CS2447,Aitken V,France,Male,37
CS2448,Macintyre L,France,Male,32
CS2449,Simpson L,Spain,Male,43
CS2450,Simpson P,France,Female,41
CS2451,Metcalfe R,France,Female,54
CS2452,Lees P,Germany,Male,48
CS2453,Zetticci B,Spain,Male,29
CS2454,Dale V,Spain,Male,52
CS2455,Byrne P,Spain,Male,39
CS2456,Praed B,France,Male,49
CS2457,Laurens G,France,Male,43
CS2458,Woods K,France,Male,43
CS2459,Bykov W,France,Male,37
CS2460,Vorobyova F,Germany,Female,22
CS2461,Pirogova M,France,Male,32
CS2462,Sturt B,Germany,Male,41
CS2463,Panicucci C,Spain,Male,30
CS2464,Cook C,Germany,Male,
CS2465,Hardy S,France,Male,43
CS2466,Chu U,Spain,Female,37
CS2467,Franklin W,Germany,Male,44
CS2468,P'eng S,Spain,Female,31
CS2469,Chiang M,Germany,Male,50
CS2470,Grant M,France,Female,26
CS2471,Udobata L,France,Female,43
CS2472,Siciliani C,France,Male,
CS2473,Evans S,Germany,Female,46
CS2474,Young C,France,Male,44
CS2475,Mitchell R,France,Female,27
CS2476,Lucchese B,France,Male,41
CS2477,Hewitt S,Spain,Female,44
CS2478,K'ung I,Spain,Female,35
CS2479,Swaim P,Germany,Female,32
CS2480,Quinones G,Germany,Male,26
CS2481,Kennedy S,France,Female,41
CS2482,Endrizzi N,Spain,Female,42
CS2483,Ludowici S,France,Female,23
CS2484,Larson K,Spain,Female,46
CS2485,Chigolum S,France,Female,35
CS2486,Lu S,France,Female,42
CS2487,Glover B,France,Male,66
CS2488,Landman M,France,Female,40
CS2489,Trevisano R,France,Female,55
CS2490,Longo Z,France,Female,27
